step,episode_reward,replay_return,imagined_return,imagination_gap,steps_per_second
47000.0,958.5162963867188,958.5162963867188,161.93408203125,-796.5822143554688,7.409911043715988
47500.0,940.7913818359375,940.7913818359375,159.647705078125,-781.1436767578125,7.428673079861978
48000.0,946.9317626953125,946.9317626953125,167.11273193359375,-779.8190307617188,7.447242058253022
48500.0,960.468505859375,960.468505859375,166.2178497314453,-794.2506561279297,7.465577756152021
49000.0,952.7511596679688,952.7511596679688,160.54840087890625,-792.2027587890625,7.483421263960613
49500.0,991.7102661132812,991.7102661132812,186.70742797851562,-805.0028381347656,7.500490993703708
50000.0,954.3516235351562,954.3516235351562,165.00881958007812,-789.3428039550781,7.216555849748724
50500.0,917.5799560546875,917.5799560546875,169.52890014648438,-748.0510559082031,7.2349953420350985
51000.0,992.3248291015625,992.3248291015625,186.727294921875,-805.5975341796875,7.253220801326347
51500.0,986.4441528320312,986.4441528320312,188.33627319335938,-798.1078796386719,7.270612127605401
52000.0,952.4122314453125,952.4122314453125,179.2752685546875,-773.136962890625,7.287826803469231
52500.0,981.4539184570312,981.4539184570312,188.91566467285156,-792.5382537841797,7.304665895416666
53000.0,954.016845703125,954.016845703125,167.36199951171875,-786.6548461914062,7.321288289718026
53500.0,951.6283569335938,951.6283569335938,166.27203369140625,-785.3563232421875,7.338112587412826
54000.0,966.4000244140625,966.4000244140625,165.7626190185547,-800.6374053955078,7.354495537783269
54500.0,961.0108032226562,961.0108032226562,166.75213623046875,-794.2586669921875,7.370597651026175
55000.0,980.6364135742188,980.6364135742188,186.9540557861328,-793.6823577880859,7.386520009963066
55500.0,972.2506713867188,972.2506713867188,170.64041137695312,-801.6102600097656,7.402193732841574
56000.0,965.98828125,965.98828125,165.74652099609375,-800.2417602539062,7.417527075866173
56500.0,964.2344970703125,964.2344970703125,168.67123413085938,-795.5632629394531,7.432703931032207
57000.0,952.5604248046875,952.5604248046875,170.14077758789062,-782.4196472167969,7.447474635254978
57500.0,966.3634643554688,966.3634643554688,172.9912109375,-793.3722534179688,7.4621234317575915
58000.0,964.842529296875,964.842529296875,167.37025451660156,-797.4722747802734,7.47645748082265
58500.0,962.0723876953125,962.0723876953125,166.86935424804688,-795.2030334472656,7.490662902773115
59000.0,967.5892333984375,967.5892333984375,172.55465698242188,-795.0345764160156,7.504543746782466
59500.0,980.9791259765625,980.9791259765625,184.20480346679688,-796.7743225097656,7.518611717495746
60000.0,983.240478515625,983.240478515625,188.2908477783203,-794.9496307373047,7.280160914496023
60500.0,941.9581298828125,941.9581298828125,171.8799285888672,-770.0782012939453,7.295175305679898
61000.0,994.8197021484375,994.8197021484375,191.49838256835938,-803.3213195800781,7.309995768476811
61500.0,989.5723266601562,989.5723266601562,188.4874267578125,-801.0848999023438,7.324715354924093
62000.0,988.8778686523438,988.8778686523438,181.04904174804688,-807.8288269042969,7.33923327952842
62500.0,989.03271484375,989.03271484375,190.26962280273438,-798.7630920410156,7.353564777879448
63000.0,989.779052734375,989.779052734375,190.3916778564453,-799.3873748779297,7.367699189111409
63500.0,965.694580078125,965.694580078125,169.77389526367188,-795.9206848144531,7.381744724933264
64000.0,989.76220703125,989.76220703125,188.94964599609375,-800.8125610351562,7.395528434329784
64500.0,992.5062866210938,992.5062866210938,188.87362670898438,-803.6326599121094,7.4094800209481875
65000.0,964.9393310546875,964.9393310546875,167.92474365234375,-797.0145874023438,7.423226646566693
65500.0,993.0308837890625,993.0308837890625,186.1023712158203,-806.9285125732422,7.436728827884197
66000.0,987.1398315429688,987.1398315429688,181.90460205078125,-805.2352294921875,7.450156952099744
66500.0,954.0640869140625,954.0640869140625,168.8075714111328,-785.2565155029297,7.463111134980595
67000.0,962.3783569335938,962.3783569335938,169.75686645507812,-792.6214904785156,7.475315494046591
67500.0,991.683837890625,991.683837890625,190.12850952148438,-801.5553283691406,7.487404665398824
68000.0,965.11376953125,965.11376953125,180.11904907226562,-784.9947204589844,7.499350139648491
68500.0,967.8954467773438,967.8954467773438,171.80606079101562,-796.0893859863281,7.511409979598897
69000.0,958.1842651367188,958.1842651367188,167.89169311523438,-790.2925720214844,7.523369157676423
69500.0,937.3165893554688,937.3165893554688,171.87307739257812,-765.4435119628906,7.535270712451303
70000.0,954.784423828125,954.784423828125,173.7152862548828,-781.0691375732422,7.329711202056499
70500.0,968.3307495117188,968.3307495117188,170.5338592529297,-797.7968902587891,7.342621358393405
71000.0,967.8692626953125,967.8692626953125,184.87527465820312,-782.9939880371094,7.355185999965824
71500.0,961.9501953125,961.9501953125,166.6840057373047,-795.2661895751953,7.367649409510419
72000.0,967.0796508789062,967.0796508789062,176.65603637695312,-790.4236145019531,7.379955823177543
72500.0,971.379150390625,971.379150390625,172.0220947265625,-799.3570556640625,7.392185604898325
73000.0,988.2078857421875,988.2078857421875,179.01797485351562,-809.1899108886719,7.404279685861465
73500.0,963.3358154296875,963.3358154296875,169.51629638671875,-793.8195190429688,7.416418666613776
74000.0,985.246337890625,985.246337890625,185.5786895751953,-799.6676483154297,7.428230383078764
74500.0,946.7152099609375,946.7152099609375,164.87307739257812,-781.8421325683594,7.439932748760787
75000.0,963.9800415039062,963.9800415039062,171.20285034179688,-792.7771911621094,7.451237468106654
75500.0,938.744873046875,938.744873046875,166.30764770507812,-772.4372253417969,7.4625350960976125
76000.0,935.4191284179688,935.4191284179688,174.97621154785156,-760.4429168701172,7.473710379013324
76500.0,990.64306640625,990.64306640625,182.82009887695312,-807.8229675292969,7.484791832242993
77000.0,959.9515991210938,959.9515991210938,171.24058532714844,-788.7110137939453,7.4957339562671494
77500.0,985.6819458007812,985.6819458007812,188.70753479003906,-796.9744110107422,7.506595057926171
78000.0,959.7417602539062,959.7417602539062,169.67330932617188,-790.0684509277344,7.5174354984637555
78500.0,973.8306884765625,973.8306884765625,171.19613647460938,-802.6345520019531,7.528324503966013
79000.0,972.7711181640625,972.7711181640625,170.98709106445312,-801.7840270996094,7.539040369422588
79500.0,969.1535034179688,969.1535034179688,174.84469604492188,-794.3088073730469,7.549821571212536
80000.0,993.9407958984375,993.9407958984375,192.06903076171875,-801.8717651367188,7.366017020185346
80500.0,946.8307495117188,946.8307495117188,171.31112670898438,-775.5196228027344,7.376891576428692
81000.0,969.1571044921875,969.1571044921875,168.68820190429688,-800.4689025878906,7.387925603268285
81500.0,990.6439208984375,990.6439208984375,193.22982788085938,-797.4140930175781,7.3986791804106415
82000.0,980.7803955078125,980.7803955078125,185.02438354492188,-795.7560119628906,7.409577790215408
82500.0,958.9603271484375,958.9603271484375,187.95675659179688,-771.0035705566406,7.420363544327795
83000.0,972.3880004882812,972.3880004882812,170.44049072265625,-801.947509765625,7.431057886207605
83500.0,984.8504638671875,984.8504638671875,184.89654541015625,-799.9539184570312,7.441631093552421
84000.0,966.4530029296875,966.4530029296875,181.12188720703125,-785.3311157226562,7.4520657642606665
84500.0,933.8632202148438,933.8632202148438,167.6396484375,-766.2235717773438,7.462150531013478
85000.0,949.23583984375,949.23583984375,168.44532775878906,-780.7905120849609,7.47209011143415
85500.0,974.3756103515625,974.3756103515625,174.67391967773438,-799.7016906738281,7.482207457758234
86000.0,985.3812866210938,985.3812866210938,188.64703369140625,-796.7342529296875,7.492320316789927
86500.0,991.9335327148438,991.9335327148438,191.7336883544922,-800.1998443603516,7.502387938225998
87000.0,992.992919921875,992.992919921875,192.81752014160156,-800.1753997802734,7.51236938875011
87500.0,981.2382202148438,981.2382202148438,188.17160034179688,-793.0666198730469,7.522251140251958
88000.0,988.48876953125,988.48876953125,191.04727172851562,-797.4414978027344,7.5321279361401725
88500.0,968.2278442382812,968.2278442382812,177.40576171875,-790.8220825195312,7.542190887114669
89000.0,986.4279174804688,986.4279174804688,189.4749755859375,-796.9529418945312,7.552100698748515
89500.0,983.27978515625,983.27978515625,191.28265380859375,-791.9971313476562,7.561738785157459
90000.0,969.8919677734375,969.8919677734375,170.35275268554688,-799.5392150878906,7.401764227420272
90500.0,986.340576171875,986.340576171875,185.857177734375,-800.4833984375,7.41178507225245
91000.0,987.67919921875,987.67919921875,184.60980224609375,-803.0693969726562,7.421775390043465
91500.0,972.0149536132812,972.0149536132812,172.4446563720703,-799.5702972412109,7.431705832618864
92000.0,976.2385864257812,976.2385864257812,189.71713256835938,-786.5214538574219,7.441529396235479
92500.0,957.9474487304688,957.9474487304688,171.96231079101562,-785.9851379394531,7.451044663737373
93000.0,984.6871337890625,984.6871337890625,185.78660583496094,-798.9005279541016,7.460728409689806
93500.0,990.0726318359375,990.0726318359375,194.1824951171875,-795.89013671875,7.470429822386791
94000.0,979.2341918945312,979.2341918945312,185.60910034179688,-793.6250915527344,7.480059207418093
94500.0,974.5186157226562,974.5186157226562,174.93392944335938,-799.5846862792969,7.489532559825342
95000.0,948.3079223632812,948.3079223632812,170.5450439453125,-777.7628784179688,7.498999538601029
95500.0,937.4771118164062,937.4771118164062,170.59588623046875,-766.8812255859375,7.508406767744814
96000.0,967.9589233398438,967.9589233398438,167.80447387695312,-800.1544494628906,7.517717107832756
96500.0,963.3307495117188,963.3307495117188,171.5838623046875,-791.7468872070312,7.526821452839293
97000.0,986.795654296875,986.795654296875,188.1351776123047,-798.6604766845703,7.535934476807092
97500.0,970.9227294921875,970.9227294921875,180.55052185058594,-790.3722076416016,7.545011803731225
98000.0,938.1486206054688,938.1486206054688,171.06553649902344,-767.0830841064453,7.553995099251522
98500.0,992.32421875,992.32421875,190.98590087890625,-801.3383178710938,7.5629075048141
99000.0,971.230712890625,971.230712890625,186.71778869628906,-784.5129241943359,7.5717626866164425
99500.0,968.2002563476562,968.2002563476562,170.24490356445312,-797.9553527832031,7.580574808281877
100000.0,967.1357421875,967.1357421875,169.4248809814453,-797.7108612060547,7.432489446904697
100500.0,989.7855834960938,989.7855834960938,189.55453491210938,-800.2310485839844,7.4412015326406475
101000.0,993.2396850585938,993.2396850585938,192.89849853515625,-800.3411865234375,7.449849332221443
101500.0,990.5743408203125,990.5743408203125,192.74462890625,-797.8297119140625,7.4583968534807825
102000.0,988.96044921875,988.96044921875,193.13717651367188,-795.8232727050781,7.466938378485317
102500.0,963.155029296875,963.155029296875,172.7959747314453,-790.3590545654297,7.475360560515718
103000.0,965.8885498046875,965.8885498046875,175.515625,-790.3729248046875,7.4836577064802015
103500.0,986.0865478515625,986.0865478515625,186.22451782226562,-799.8620300292969,7.491834064832479
104000.0,932.900390625,932.900390625,191.86058044433594,-741.0398101806641,7.500215017411803
104500.0,972.7103881835938,972.7103881835938,175.97760009765625,-796.7327880859375,7.508786746711621
105000.0,978.6146850585938,978.6146850585938,190.74029541015625,-787.8743896484375,7.517200100589032
105500.0,972.8021240234375,972.8021240234375,185.2139129638672,-787.5882110595703,7.5252230560822655
106000.0,953.2218627929688,953.2218627929688,171.38671875,-781.8351440429688,7.533222612820306
106500.0,985.3630981445312,985.3630981445312,187.161376953125,-798.2017211914062,7.541169245273125
107000.0,988.9169921875,988.9169921875,187.3927459716797,-801.5242462158203,7.5489876160968015
107500.0,977.70703125,977.70703125,181.01016235351562,-796.6968688964844,7.556592139734746
108000.0,990.6444702148438,990.6444702148438,188.11288452148438,-802.5315856933594,7.564225733317699
108500.0,965.16259765625,965.16259765625,186.49261474609375,-778.6699829101562,7.571810803145862
109000.0,949.7230224609375,949.7230224609375,183.8011474609375,-765.921875,7.579337066164877
109500.0,985.3050537109375,985.3050537109375,187.05255126953125,-798.2525024414062,7.5868997853022355
110000.0,993.9004516601562,993.9004516601562,194.05897521972656,-799.8414764404297,7.45226520304802
110500.0,960.88037109375,960.88037109375,171.42822265625,-789.4521484375,7.460037871026146
111000.0,927.0247802734375,927.0247802734375,168.3449249267578,-758.6798553466797,7.468046384537688
111500.0,973.43212890625,973.43212890625,175.66976928710938,-797.7623596191406,7.476064654358956
112000.0,984.6118774414062,984.6118774414062,185.29769897460938,-799.3141784667969,7.483957468603922
112500.0,952.2312622070312,952.2312622070312,180.47328186035156,-771.7579803466797,7.4918103501721784
113000.0,956.8013305664062,956.8013305664062,173.9377899169922,-782.8635406494141,7.499305047037993
113500.0,974.927001953125,974.927001953125,176.06251525878906,-798.8644866943359,7.506783643822526
114000.0,970.4180908203125,970.4180908203125,173.17303466796875,-797.2450561523438,7.514163714278201
114500.0,987.6485595703125,987.6485595703125,191.2486572265625,-796.39990234375,7.521696705186705
115000.0,972.53076171875,972.53076171875,186.26422119140625,-786.2665405273438,7.5292044513228475
115500.0,990.2207641601562,990.2207641601562,190.887939453125,-799.3328247070312,7.536553461840937
116000.0,961.478515625,961.478515625,170.63623046875,-790.84228515625,7.543837181101369
116500.0,960.2276000976562,960.2276000976562,172.72872924804688,-787.4988708496094,7.551060019322596
117000.0,990.0213012695312,990.0213012695312,190.2665557861328,-799.7547454833984,7.5582463495302825
117500.0,969.8678588867188,969.8678588867188,192.25076293945312,-777.6170959472656,7.565347763798828
118000.0,975.9207763671875,975.9207763671875,185.87765502929688,-790.0431213378906,7.57233241330787
118500.0,955.3533325195312,955.3533325195312,173.39324951171875,-781.9600830078125,7.57938902278167
119000.0,968.8969116210938,968.8969116210938,175.96340942382812,-792.9335021972656,7.586447446824022
119500.0,974.2021484375,974.2021484375,171.64105224609375,-802.5610961914062,7.5934414005742035
120000.0,990.254150390625,990.254150390625,191.03347778320312,-799.2206726074219,7.470043303240765
120500.0,987.3983154296875,987.3983154296875,188.92921447753906,-798.4691009521484,7.477078259460471
121000.0,975.4622192382812,975.4622192382812,175.49041748046875,-799.9718017578125,7.484076746207597
121500.0,988.9270629882812,988.9270629882812,189.5670166015625,-799.3600463867188,7.491121728739168
122000.0,963.6832275390625,963.6832275390625,172.35133361816406,-791.3318939208984,7.498135890955447
122500.0,988.9135131835938,988.9135131835938,188.03607177734375,-800.87744140625,7.505108530185407
123000.0,986.2506713867188,986.2506713867188,189.08473205566406,-797.1659393310547,7.512053605735346
123500.0,963.4136352539062,963.4136352539062,170.77064514160156,-792.6429901123047,7.519004964412182
124000.0,989.696044921875,989.696044921875,190.177490234375,-799.5185546875,7.5261758239776295
124500.0,971.7877807617188,971.7877807617188,171.59310913085938,-800.1946716308594,7.533226348280389
125000.0,972.4426879882812,972.4426879882812,171.6353302001953,-800.8073577880859,7.5400896043635175
125500.0,967.4380493164062,967.4380493164062,172.7335662841797,-794.7044830322266,7.546647752140778
126000.0,967.5009765625,967.5009765625,169.13192749023438,-798.3690490722656,7.553409587608495
126500.0,974.7177734375,974.7177734375,176.1795196533203,-798.5382537841797,7.560096440824633
127000.0,971.9620361328125,971.9620361328125,170.91236877441406,-801.0496673583984,7.566635939627346
127500.0,988.2237548828125,988.2237548828125,188.8027801513672,-799.4209747314453,7.5731682742934785
128000.0,971.092041015625,971.092041015625,173.8782501220703,-797.2137908935547,7.579714000968455
128500.0,970.208984375,970.208984375,171.3943634033203,-798.8146209716797,7.58631558692402
129000.0,973.417236328125,973.417236328125,176.2496795654297,-797.1675567626953,7.592730257147525
129500.0,993.77294921875,993.77294921875,195.97335815429688,-797.7995910644531,7.599409923860519
130000.0,978.3369750976562,978.3369750976562,185.20602416992188,-793.1309509277344,7.485297975043845
130500.0,962.5091552734375,962.5091552734375,174.1439208984375,-788.365234375,7.492072561161525
131000.0,952.3832397460938,952.3832397460938,169.65380859375,-782.7294311523438,7.498943006329478
131500.0,987.1553955078125,987.1553955078125,192.170166015625,-794.9852294921875,7.5057796138220665
132000.0,985.5299682617188,985.5299682617188,184.11978149414062,-801.4101867675781,7.512456731063846
132500.0,972.4326782226562,972.4326782226562,177.4996795654297,-794.9329986572266,7.518670399618214
133000.0,991.2247314453125,991.2247314453125,192.60882568359375,-798.6159057617188,7.525077709669627
133500.0,964.750732421875,964.750732421875,194.39239501953125,-770.3583374023438,7.531600107183807
134000.0,962.4410400390625,962.4410400390625,193.06484985351562,-769.3761901855469,7.538003184225622
134500.0,970.3477783203125,970.3477783203125,177.49143981933594,-792.8563385009766,7.544469891034901
135000.0,971.7955322265625,971.7955322265625,172.85272216796875,-798.9428100585938,7.550503671573295
135500.0,956.071533203125,956.071533203125,169.79547119140625,-786.2760620117188,7.556785796638645
136000.0,975.5653686523438,975.5653686523438,182.0045166015625,-793.5608520507812,7.562887619421692
136500.0,992.4807739257812,992.4807739257812,192.77780151367188,-799.7029724121094,7.5689972090881
137000.0,966.4650268554688,966.4650268554688,171.47096252441406,-794.9940643310547,7.575128606273651
137500.0,986.3668212890625,986.3668212890625,191.29586791992188,-795.0709533691406,7.581372975563221
138000.0,985.0491333007812,985.0491333007812,189.166015625,-795.8831176757812,7.58748547839672
138500.0,990.1887817382812,990.1887817382812,194.4489288330078,-795.7398529052734,7.593502385560782
139000.0,988.0584716796875,988.0584716796875,184.271240234375,-803.7872314453125,7.599512357892776
139500.0,963.8731689453125,963.8731689453125,176.9165802001953,-786.9565887451172,7.605521278812913
140000.0,968.6773681640625,968.6773681640625,174.21511840820312,-794.4622497558594,7.499326607275967
140500.0,986.5988159179688,986.5988159179688,190.5858917236328,-796.0129241943359,7.505513332864369
141000.0,990.2550048828125,990.2550048828125,189.3382110595703,-800.9167938232422,7.511553652144067
141500.0,991.2482299804688,991.2482299804688,191.72705078125,-799.5211791992188,7.517591407537749
142000.0,916.75439453125,916.75439453125,184.549072265625,-732.205322265625,7.523636399350303
142500.0,922.521728515625,922.521728515625,170.1636505126953,-752.3580780029297,7.529471720299243
143000.0,992.7281494140625,992.7281494140625,193.48452758789062,-799.2436218261719,7.535408886509374
143500.0,991.5945434570312,991.5945434570312,194.22662353515625,-797.367919921875,7.541434397169586
144000.0,949.5756225585938,949.5756225585938,183.63864135742188,-765.9369812011719,7.5474226227011
144500.0,988.32470703125,988.32470703125,189.45285034179688,-798.8718566894531,7.553337980025064
145000.0,983.9210205078125,983.9210205078125,188.14041137695312,-795.7806091308594,7.5590447503700195
145500.0,990.5958251953125,990.5958251953125,190.57151794433594,-800.0243072509766,7.564999548692973
146000.0,991.4607543945312,991.4607543945312,193.8458251953125,-797.6149291992188,7.570940589696192
146500.0,987.5487060546875,987.5487060546875,187.36874389648438,-800.1799621582031,7.57665238782676
147000.0,965.7435913085938,965.7435913085938,171.69448852539062,-794.0491027832031,7.582054057062159
147500.0,989.6577758789062,989.6577758789062,190.8730926513672,-798.7846832275391,7.587577485434222
148000.0,990.99609375,990.99609375,191.88497924804688,-799.1111145019531,7.59280282486973
148500.0,953.7088623046875,953.7088623046875,170.39865112304688,-783.3102111816406,7.5980014400875175
149000.0,986.881591796875,986.881591796875,187.12860107421875,-799.7529907226562,7.603675912423504
149500.0,985.4660034179688,985.4660034179688,185.63424682617188,-799.8317565917969,7.60931815550996
150000.0,953.8690185546875,953.8690185546875,177.43008422851562,-776.4389343261719,7.510307995329029
150500.0,971.0914306640625,971.0914306640625,170.86338806152344,-800.2280426025391,7.5161359741021085
151000.0,968.921630859375,968.921630859375,172.56614685058594,-796.3554840087891,7.522088567166346
151500.0,991.3282470703125,991.3282470703125,191.3600311279297,-799.9682159423828,7.527774043963374
152000.0,988.3919067382812,988.3919067382812,190.91107177734375,-797.4808349609375,7.533467240254095
152500.0,968.845458984375,968.845458984375,171.82630920410156,-797.0191497802734,7.539130501262049
153000.0,986.9908447265625,986.9908447265625,186.34194946289062,-800.6488952636719,7.544901059276881
153500.0,974.5355224609375,974.5355224609375,179.131591796875,-795.4039306640625,7.550365889346849
154000.0,979.8453369140625,979.8453369140625,187.556396484375,-792.2889404296875,7.555981910187138
154500.0,961.7208251953125,961.7208251953125,177.08912658691406,-784.6316986083984,7.561675639542887
