step,episode_reward,replay_return,imagined_return,imagination_gap,steps_per_second
500.0,45.66248321533203,45.66248321533203,,,2.5952813964413575
1000.0,32.194950103759766,32.194950103759766,,,5.180841687411486
1500.0,39.237064361572266,39.237064361572266,,,7.75672959376
2000.0,41.568443298339844,41.568443298339844,,,10.323793958343481
2500.0,46.82357406616211,46.82357406616211,,,12.880459238312714
3000.0,39.86179733276367,39.86179733276367,,,9.31937419124025
3500.0,37.41046142578125,37.41046142578125,10.465456008911133,-26.945005416870117,9.846075860454963
4000.0,180.17144775390625,180.17144775390625,12.576950073242188,-167.59449768066406,10.28135173599247
4500.0,197.16558837890625,197.16558837890625,15.138321876525879,-182.02726650238037,10.647364509570558
5000.0,187.48484802246094,187.48484802246094,13.185346603393555,-174.29950141906738,10.87937503256151
5500.0,302.45574951171875,302.45574951171875,19.853649139404297,-282.60210037231445,11.03013278031117
6000.0,66.31649017333984,66.31649017333984,24.344837188720703,-41.97165298461914,11.156313658353312
6500.0,226.65765380859375,226.65765380859375,20.645708084106445,-206.0119457244873,11.30265042605723
7000.0,164.47079467773438,164.47079467773438,33.55642318725586,-130.91437149047852,11.470301162222846
7500.0,224.4459991455078,224.4459991455078,34.74758529663086,-189.69841384887695,11.647647825149818
8000.0,338.5271301269531,338.5271301269531,38.06499481201172,-300.4621353149414,11.802691081349717
8500.0,422.6114501953125,422.6114501953125,34.110939025878906,-388.5005111694336,11.888720641824522
9000.0,335.74481201171875,335.74481201171875,38.54093933105469,-297.20387268066406,11.89893646546952
9500.0,283.2030944824219,283.2030944824219,42.38631820678711,-240.81677627563477,11.962116469274138
10000.0,551.1690063476562,551.1690063476562,57.15522766113281,-494.01377868652344,9.900345510988878
10500.0,529.4287109375,529.4287109375,47.673118591308594,-481.7555923461914,10.018111866571925
11000.0,540.26904296875,540.26904296875,50.6468505859375,-489.6221923828125,10.121548745628367
11500.0,672.1787109375,672.1787109375,62.405418395996094,-609.7732925415039,10.223434125662527
12000.0,590.7631225585938,590.7631225585938,56.662803649902344,-534.1003189086914,10.332258691127569
