step,episode_reward,replay_return,imagined_return,imagination_gap,steps_per_second
250.0,5.487017631530762,5.487017631530762,,,2.2372230734871397
500.0,12.444616317749023,12.444616317749023,,,4.456508592362012
750.0,2.448646068572998,2.448646068572998,,,6.658845635572914
1000.0,4.623258590698242,4.623258590698242,,,8.844162515340763
1250.0,2.4064807891845703,2.4064807891845703,,,11.01253098434851
1500.0,12.351619720458984,12.351619720458984,,,13.163976394740219
1750.0,6.211991786956787,6.211991786956787,,,15.297249362106962
2000.0,7.103444576263428,7.103444576263428,,,17.41643580333028
2250.0,6.5869927406311035,6.5869927406311035,,,19.51908574442877
2500.0,7.34844970703125,7.34844970703125,,,21.60682010262708
2750.0,4.555013179779053,4.555013179779053,,,12.455831559688015
3000.0,5.937624931335449,5.937624931335449,3.1567459106445312,-2.780879020690918,12.487596585370012
3250.0,13.543285369873047,13.543285369873047,3.1309027671813965,-10.41238260269165,12.52289780784678
3500.0,4.364523887634277,4.364523887634277,3.0529563426971436,-1.3115675449371338,12.546257863894764
3750.0,2.9223387241363525,2.9223387241363525,3.053781032562256,0.13144230842590332,12.55945779532607
4000.0,6.255009651184082,6.255009651184082,3.178659200668335,-3.076350450515747,12.575978221831415
4250.0,3.4106616973876953,3.4106616973876953,3.9553451538085938,0.5446834564208984,12.577133242296009
4500.0,4.458801746368408,4.458801746368408,3.8537869453430176,-0.6050148010253906,12.596273833369382
4750.0,23.090940475463867,23.090940475463867,4.022349834442139,-19.06859064102173,12.615509001236564
5000.0,9.452831268310547,9.452831268310547,3.8845739364624023,-5.5682573318481445,12.63072062906813
5250.0,6.414516448974609,6.414516448974609,3.96710205078125,-2.4474143981933594,12.642205083250962
5500.0,5.597456932067871,5.597456932067871,4.270778656005859,-1.3266782760620117,12.66243567374476
5750.0,9.560652732849121,9.560652732849121,4.302137851715088,-5.258514881134033,12.675496940107271
6000.0,13.047935485839844,13.047935485839844,4.81178092956543,-8.236154556274414,12.683721060772402
6250.0,7.682544708251953,7.682544708251953,5.325268268585205,-2.357276439666748,12.69379115477637
6500.0,13.863073348999023,13.863073348999023,3.9758996963500977,-9.887173652648926,12.702334717593954
6750.0,9.527673721313477,9.527673721313477,5.331009864807129,-4.196663856506348,12.707764989015914
7000.0,20.912803649902344,20.912803649902344,4.080104827880859,-16.832698822021484,12.715139079960341
7250.0,7.74961519241333,7.74961519241333,5.073797225952148,-2.6758179664611816,12.727235387486067
7500.0,11.770827293395996,11.770827293395996,5.004267692565918,-6.766559600830078,12.739103678819896
7750.0,14.07622241973877,14.07622241973877,5.199127197265625,-8.877095222473145,12.749528235850768
8000.0,18.380451202392578,18.380451202392578,5.242498397827148,-13.13795280456543,12.760279026722822
8250.0,7.208060264587402,7.208060264587402,5.42827033996582,-1.779789924621582,12.763966431718137
8500.0,15.160027503967285,15.160027503967285,5.815192222595215,-9.34483528137207,12.770161251526483
8750.0,19.642898559570312,19.642898559570312,6.0592546463012695,-13.583643913269043,12.77670385156814
9000.0,7.242208957672119,7.242208957672119,5.881589412689209,-1.3606195449829102,12.783809480764823
9250.0,7.314831733703613,7.314831733703613,6.243655204772949,-1.071176528930664,12.78674727453631
9500.0,11.13305377960205,11.13305377960205,6.488039970397949,-4.645013809204102,12.788888075907401
9750.0,9.68381118774414,9.68381118774414,6.4536824226379395,-3.230128765106201,12.790560160010964
10000.0,8.326324462890625,8.326324462890625,6.382171154022217,-1.9441533088684082,11.243582063431063
10250.0,15.12394905090332,15.12394905090332,6.646225929260254,-8.477723121643066,11.278241224902525
10500.0,10.427679061889648,10.427679061889648,6.757905006408691,-3.669774055480957,11.310062811908885
10750.0,23.436302185058594,23.436302185058594,6.95103120803833,-16.485270977020264,11.339709098570818
11000.0,12.28345775604248,12.28345775604248,6.947014808654785,-5.336442947387695,11.370831989696528
11250.0,18.219707489013672,18.219707489013672,7.038028240203857,-11.181679248809814,11.399681380998544
11500.0,8.92823600769043,8.92823600769043,7.146924018859863,-1.7813119888305664,11.42716203419101
11750.0,14.335894584655762,14.335894584655762,7.255193710327148,-7.080700874328613,11.452183181833085
12000.0,12.590344429016113,12.590344429016113,7.470189094543457,-5.120155334472656,11.480114213483542
12250.0,9.409299850463867,9.409299850463867,7.630672454833984,-1.7786273956298828,11.50794053506176
12500.0,33.72699737548828,33.72699737548828,7.345069885253906,-26.381927490234375,11.535523873800852
12750.0,27.112924575805664,27.112924575805664,6.971975803375244,-20.14094877243042,11.56194230477678
13000.0,16.716468811035156,16.716468811035156,7.501140117645264,-9.215328693389893,11.584075090563902
13250.0,31.55793571472168,31.55793571472168,7.599827766418457,-23.958107948303223,11.605008398230115
13500.0,11.9957275390625,11.9957275390625,7.770511627197266,-4.225215911865234,11.626453966934967
13750.0,21.443058013916016,21.443058013916016,7.931201934814453,-13.511856079101562,11.647392507903382
14000.0,19.032699584960938,19.032699584960938,7.86783504486084,-11.164864540100098,11.66581405407296
14250.0,23.969459533691406,23.969459533691406,7.705972671508789,-16.263486862182617,11.683775057399393
14500.0,12.855463027954102,12.855463027954102,7.824907302856445,-5.030555725097656,11.703650312445061
14750.0,28.882328033447266,28.882328033447266,8.043169021606445,-20.83915901184082,11.723010968809936
15000.0,26.724227905273438,26.724227905273438,8.337617874145508,-18.38661003112793,11.74187294698884
15250.0,17.625497817993164,17.625497817993164,8.401880264282227,-9.223617553710938,11.758056863481446
15500.0,23.64876365661621,23.64876365661621,8.242961883544922,-15.405801773071289,11.775642479749832
15750.0,12.594257354736328,12.594257354736328,8.919660568237305,-3.6745967864990234,11.78939585518783
16000.0,7.374035835266113,7.374035835266113,8.191736221313477,0.8177003860473633,11.808196736948759
16250.0,15.307760238647461,15.307760238647461,8.927505493164062,-6.380254745483398,11.826386989758173
16500.0,17.31236457824707,17.31236457824707,8.658390045166016,-8.653974533081055,11.8440744454443
16750.0,10.584035873413086,10.584035873413086,9.051021575927734,-1.5330142974853516,11.861250253926437
17000.0,9.15870189666748,9.15870189666748,8.761857986450195,-0.39684391021728516,11.877637441416
17250.0,13.693288803100586,13.693288803100586,8.881919860839844,-4.811368942260742,11.892567751423357
17500.0,13.92152214050293,13.92152214050293,8.81496524810791,-5.1065568923950195,11.905535683969482
17750.0,12.012351036071777,12.012351036071777,9.253599166870117,-2.75875186920166,11.918256321800756
18000.0,29.218046188354492,29.218046188354492,9.02606201171875,-20.191984176635742,11.929693027164692
18250.0,20.62645721435547,20.62645721435547,9.46019172668457,-11.166265487670898,11.941970252132366
18500.0,8.682435989379883,8.682435989379883,9.60489273071289,0.9224567413330078,11.954402808561948
18750.0,14.994115829467773,14.994115829467773,9.448151588439941,-5.545964241027832,11.967725194869606
19000.0,22.45332145690918,22.45332145690918,9.750728607177734,-12.702592849731445,11.98127055736547
19250.0,11.385129928588867,11.385129928588867,9.378629684448242,-2.006500244140625,11.994832325494349
19500.0,13.640435218811035,13.640435218811035,9.658464431762695,-3.98197078704834,12.008042671033643
19750.0,13.989476203918457,13.989476203918457,9.648968696594238,-4.340507507324219,12.020214224418062
20000.0,19.726205825805664,19.726205825805664,9.621929168701172,-10.104276657104492,11.312366719193145
20250.0,11.158717155456543,11.158717155456543,9.54442310333252,-1.6142940521240234,11.33242820085946
20500.0,66.6044692993164,66.6044692993164,9.74510669708252,-56.85936260223389,11.351841868749528
20750.0,16.760766983032227,16.760766983032227,9.8223876953125,-6.938379287719727,11.37108454217481
21000.0,67.98722076416016,67.98722076416016,9.959709167480469,-58.02751159667969,11.388295265883412
21250.0,48.965152740478516,48.965152740478516,9.975194931030273,-38.98995780944824,11.405217800589531
21500.0,38.15571212768555,38.15571212768555,10.62546157836914,-27.530250549316406,11.423092708167562
21750.0,31.443588256835938,31.443588256835938,10.946370124816895,-20.497218132019043,11.440559401358222
22000.0,38.136539459228516,38.136539459228516,10.20355224609375,-27.932987213134766,11.457214026579848
22250.0,24.74370002746582,24.74370002746582,10.010536193847656,-14.733163833618164,11.472945195442643
22500.0,41.51899337768555,41.51899337768555,10.54591178894043,-30.973081588745117,11.487387726923966
22750.0,6.223050594329834,6.223050594329834,10.63336181640625,4.410311222076416,11.501401969406704
23000.0,9.440977096557617,9.440977096557617,9.923140525817871,0.4821634292602539,11.515336338898319
23250.0,52.175567626953125,52.175567626953125,11.928524017333984,-40.24704360961914,11.529074709979284
23500.0,14.811832427978516,14.811832427978516,11.075772285461426,-3.73606014251709,11.544020621535763
23750.0,17.288543701171875,17.288543701171875,10.229864120483398,-7.058679580688477,11.55893559057176
24000.0,18.348297119140625,18.348297119140625,11.74202823638916,-6.606268882751465,11.573634728574865
24250.0,28.372901916503906,28.372901916503906,11.472248077392578,-16.900653839111328,11.587394401224113
24500.0,11.4716796875,11.4716796875,11.111798286437988,-0.3598814010620117,11.602234030455953
24750.0,8.011122703552246,8.011122703552246,11.10302734375,3.091904640197754,11.616979643665692
25000.0,32.057960510253906,32.057960510253906,12.693134307861328,-19.364826202392578,11.630403701087952
25250.0,15.78569221496582,15.78569221496582,12.093301773071289,-3.6923904418945312,11.643742458376067
25500.0,28.657501220703125,28.657501220703125,12.933732032775879,-15.723769187927246,11.656848550633436
25750.0,78.33263397216797,78.33263397216797,11.313139915466309,-67.01949405670166,11.669819426059995
26000.0,13.067428588867188,13.067428588867188,11.06623649597168,-2.001192092895508,11.68245964153898
26250.0,99.02494812011719,99.02494812011719,13.321249008178711,-85.70369911193848,11.690037734156073
26500.0,9.941951751708984,9.941951751708984,14.527180671691895,4.58522891998291,11.703362849730112
26750.0,34.378814697265625,34.378814697265625,15.064143180847168,-19.314671516418457,11.716372429159092
27000.0,31.83447265625,31.83447265625,10.484786987304688,-21.349685668945312,11.72931257172674
27250.0,15.060527801513672,15.060527801513672,14.81885051727295,-0.24167728424072266,11.742264931324126
27500.0,9.798609733581543,9.798609733581543,14.898064613342285,5.099454879760742,11.755504859573493
27750.0,34.287506103515625,34.287506103515625,12.003913879394531,-22.283592224121094,11.768172369046894
28000.0,22.681602478027344,22.681602478027344,12.204124450683594,-10.47747802734375,11.780157573802256
28250.0,26.055421829223633,26.055421829223633,11.711160659790039,-14.344261169433594,11.792967461380298
